,Bitcoin,Bitcoin_median,Open,date,place
2017-12-01 04:00:00,0.6421086992483944,0.7275858223438263,9831.411833333335,2017-12-01 ,282
2017-12-01 05:00:00,0.6207927564150312,0.6827748417854309,9715.683666666666,2017-12-01 ,283
2017-12-01 06:00:00,0.6625207464834539,0.742621123790741,9603.173,2017-12-01 ,284
2017-12-01 07:00:00,0.6695067378200864,0.763508141040802,9493.832333333332,2017-12-01 ,285
2017-12-01 08:00:00,0.6725385485029479,0.7653082609176636,9722.6475,2017-12-01 ,286
2017-12-01 09:00:00,0.6267910521738741,0.6706243455410004,9909.643333333335,2017-12-01 ,287
2017-12-01 10:00:00,0.6543987930314068,0.7027358412742615,9920.217499999995,2017-12-01 ,288
2017-12-01 11:00:00,0.6834934496501874,0.7623773515224457,9932.624833333331,2017-12-01 ,289
2017-12-01 12:00:00,0.6749371501268314,0.7300705909729004,10209.417,2017-12-01 ,290
2017-12-01 13:00:00,0.677050374968329,0.7354913055896759,10490.464999999998,2017-12-01 ,291
2017-12-01 14:00:00,0.6923249063688507,0.7862824201583862,10612.173333333332,2017-12-01 ,292
2017-12-01 15:00:00,0.7067793771376015,0.8069854974746704,10541.908833333337,2017-12-01 ,293
2017-12-01 16:00:00,0.6894474955728631,0.7718086540699005,10609.457333333334,2017-12-01 ,294
2017-12-01 17:00:00,0.6642026726751415,0.7241906821727753,10535.963166666666,2017-12-01 ,295
2017-12-01 18:00:00,0.6907463552476222,0.794822633266449,10507.45683333333,2017-12-01 ,296
2017-12-01 19:00:00,0.6920791465995734,0.7960211634635925,10594.045000000002,2017-12-01 ,297
2017-12-01 20:00:00,0.6632701434414212,0.7519093751907349,10685.414666666667,2017-12-01 ,298
2017-12-01 21:00:00,0.6839034252262155,0.7842010259628296,10834.404333333332,2017-12-01 ,299
2017-12-01 22:00:00,0.7119710529906902,0.846445620059967,10835.521833333334,2017-12-01 ,300
2017-12-01 23:00:00,0.6808299297115235,0.785014808177948,10781.130666666666,2017-12-01 ,301
2017-12-03 01:00:00,0.6569026446402848,0.7237485647201538,10875.812333333335,2017-12-03 ,302
2017-12-03 02:00:00,0.6636698493885096,0.7507653832435608,10936.92298245614,2017-12-03 ,303
2017-12-03 03:00:00,0.6505719592238179,0.7347720563411713,10933.428000000002,2017-12-03 ,304
2017-12-03 04:00:00,0.6564693323057081,0.7325809001922607,11042.695000000002,2017-12-03 ,305
2017-12-03 05:00:00,0.6794458273130244,0.7563672363758087,11080.04254237288,2017-12-03 ,306
2017-12-03 06:00:00,0.6761015546293314,0.763989269733429,11057.888666666668,2017-12-03 ,307
2017-12-03 07:00:00,0.6889169442015928,0.779600590467453,11147.868833333336,2017-12-03 ,308
2017-12-03 08:00:00,0.6881392474134841,0.7864450216293335,11145.774833333337,2017-12-03 ,309
2017-12-03 09:00:00,0.6957420047929906,0.7850344181060791,11127.178666666669,2017-12-03 ,310
2017-12-03 10:00:00,0.6916795997139531,0.7807289958000183,11136.032500000005,2017-12-03 ,311
2017-12-03 11:00:00,0.7031228764738132,0.80915766954422,11357.784666666666,2017-12-03 ,312
2017-12-03 12:00:00,0.6764951432075249,0.757148027420044,11584.563333333332,2017-12-03 ,313
2017-12-03 13:00:00,0.6909829044569077,0.7789583802223206,11646.165666666668,2017-12-03 ,314
2017-12-03 14:00:00,0.674227749142456,0.7517361640930176,11589.7535,2017-12-03 ,315
2017-12-03 15:00:00,0.7015130820179997,0.7834047079086304,11725.338333333331,2017-12-03 ,316
2017-12-03 16:00:00,0.6516633513948005,0.7256619334220886,11721.536166666669,2017-12-03 ,317
2017-12-03 17:00:00,0.6702932651180779,0.7282967567443848,11687.348166666668,2017-12-03 ,318
2017-12-03 18:00:00,0.6739351508830894,0.747254490852356,11687.338666666668,2017-12-03 ,319
2017-12-03 19:00:00,0.6567224361023335,0.7204739451408386,11713.210333333333,2017-12-03 ,320
2017-12-03 20:00:00,0.6500268739831752,0.7273427844047546,11608.903666666669,2017-12-03 ,321
2017-12-03 21:00:00,0.671237029115297,0.7633345127105713,11139.041833333333,2017-12-03 ,322
2017-12-03 22:00:00,0.6657937892173966,0.7480955123901367,10974.101,2017-12-03 ,323
2017-12-03 23:00:00,0.6557058615739387,0.7145289778709412,11149.956333333335,2017-12-03 ,324
2017-12-14 01:00:00,0.6526368285381546,0.7390701174736023,16271.304,2017-12-14 ,325
2017-12-14 02:00:00,0.627322931517515,0.67130446434021,16065.750333333332,2017-12-14 ,326
2017-12-14 03:00:00,0.6402247775160707,0.7023103535175323,15958.67266666667,2017-12-14 ,327
2017-12-14 04:00:00,0.6332372375926237,0.6789124011993408,16082.8175,2017-12-14 ,328
2017-12-14 05:00:00,0.6319630598627796,0.6900271475315094,16135.9855,2017-12-14 ,329
2017-12-14 06:00:00,0.6567939756526486,0.7360357642173767,16214.115833333335,2017-12-14 ,330
2017-12-14 07:00:00,0.6432518031121346,0.7182074785232544,16208.816666666668,2017-12-14 ,331
2017-12-14 08:00:00,0.674993442091118,0.75700443983078,16626.591186440677,2017-12-14 ,332
2017-12-14 09:00:00,0.6501822825465408,0.7249959111213684,16482.85159090909,2017-12-14 ,333
2017-12-14 10:00:00,0.6493539433676062,0.7116339802742004,16442.60816666667,2017-12-14 ,334
2017-12-14 11:00:00,0.6735422934541698,0.7500997185707092,16506.645333333334,2017-12-14 ,335
2017-12-14 12:00:00,0.6425089431901606,0.6959017515182495,16639.402833333334,2017-12-14 ,336
2017-12-14 13:00:00,0.6514212466593617,0.7068367600440979,16577.566333333332,2017-12-14 ,337
2017-12-14 14:00:00,0.6523224110990095,0.7121136784553528,16389.246833333335,2017-12-14 ,338
2017-12-14 15:00:00,0.6579176426337997,0.7277714014053345,16200.029166666667,2017-12-14 ,339
2017-12-14 16:00:00,0.6461823994382728,0.7019481658935547,16364.761333333334,2017-12-14 ,340
2017-12-14 17:00:00,0.6668765011050896,0.7260465621948242,16468.303000000004,2017-12-14 ,341
2017-12-14 18:00:00,0.6628989279568237,0.7480537295341492,16486.743666666665,2017-12-14 ,342
2017-12-14 19:00:00,0.6486835119029334,0.7194466590881348,16396.101166666667,2017-12-14 ,343
2017-12-14 20:00:00,0.6487642247632125,0.7213042378425598,16405.502666666664,2017-12-14 ,344
2017-12-14 21:00:00,0.6537412535382557,0.7345762252807617,16279.857,2017-12-14 ,345
2017-12-14 22:00:00,0.6197974295983888,0.6628521084785461,16388.237833333333,2017-12-14 ,346
2017-12-14 23:00:00,0.6459137350020661,0.7244793474674225,16355.5735,2017-12-14 ,347
2017-12-27 01:00:00,0.6503374202861567,0.7188506722450256,15871.711166666668,2017-12-27 ,348
2017-12-27 02:00:00,0.6518921613504038,0.7374752759933472,15755.553500000002,2017-12-27 ,349
2017-12-27 03:00:00,0.6510894300598775,0.7308409512042999,15707.907,2017-12-27 ,350
2017-12-27 04:00:00,0.6509104728061966,0.743271678686142,16199.125166666665,2017-12-27 ,351
2017-12-27 05:00:00,0.641498793154574,0.7228322327136993,16280.218833333334,2017-12-27 ,352
2017-12-27 06:00:00,0.6448462614525774,0.7240930795669556,16391.08883333333,2017-12-27 ,353
2017-12-27 07:00:00,0.6466447267763568,0.7000703811645508,16171.947333333335,2017-12-27 ,354
2017-12-27 08:00:00,0.6620221369025506,0.7319988906383514,16091.312333333335,2017-12-27 ,355
2017-12-27 09:00:00,0.6525504592837913,0.7365593016147614,15896.552666666665,2017-12-27 ,356
2017-12-27 10:00:00,0.6687682464652943,0.7688446044921875,15615.578666666666,2017-12-27 ,357
2017-12-27 11:00:00,0.6545552796902284,0.7342177033424377,15649.04983333333,2017-12-27 ,358
2017-12-27 12:00:00,0.6547591570362618,0.7311471998691559,15803.922333333334,2017-12-27 ,359
2017-12-27 13:00:00,0.6857788208399055,0.7778784036636353,15733.300666666668,2017-12-27 ,360
2017-12-27 14:00:00,0.6822842240749752,0.7717717587947845,15576.504000000004,2017-12-27 ,361
2017-12-27 15:00:00,0.6826663521247803,0.7676057815551758,15220.214666666669,2017-12-27 ,362
2017-12-27 16:00:00,0.6823098913530217,0.7696987986564636,15070.501666666669,2017-12-27 ,363
2017-12-27 17:00:00,0.6782976706204952,0.7653666734695435,14815.311666666668,2017-12-27 ,364
2017-12-27 18:00:00,0.6855800668830133,0.7892956435680389,15006.064666666667,2017-12-27 ,365
2017-12-27 19:00:00,0.65349980046165,0.713520348072052,15033.023333333334,2017-12-27 ,366
2017-12-27 20:00:00,0.6706598368711987,0.730613648891449,14766.958166666667,2017-12-27 ,367
2017-12-27 21:00:00,0.6676018732774222,0.7449157536029816,15041.734,2017-12-27 ,368
2017-12-27 22:00:00,0.6752999880025031,0.7549183964729309,15281.260666666669,2017-12-27 ,369
2017-12-27 23:00:00,0.663190194481583,0.7597561180591583,15343.267666666665,2017-12-27 ,370
2018-01-18 01:00:00,0.6126118969488551,0.6602458655834198,11414.678166666668,2018-01-18 ,371
2018-01-18 02:00:00,0.6079254106066,0.6591629981994629,11621.365333333331,2018-01-18 ,372
2018-01-18 03:00:00,0.6100145969059818,0.6630724668502808,11598.089666666669,2018-01-18 ,373
2018-01-18 04:00:00,0.5844418239273321,0.6382106840610504,11346.267166666668,2018-01-18 ,374
2018-01-18 05:00:00,0.5964245257797535,0.6568912267684937,11070.0255,2018-01-18 ,375
2018-01-18 06:00:00,0.5667248860642329,0.6134795844554901,11234.909166666666,2018-01-18 ,376
2018-01-18 07:00:00,0.6023850532961759,0.6296277940273285,10987.546666666669,2018-01-18 ,377
2018-01-18 08:00:00,0.5982238769457378,0.6461677551269531,10871.256333333333,2018-01-18 ,378
2018-01-18 09:00:00,0.6106566731786527,0.6663328409194946,11224.662166666669,2018-01-18 ,379
2018-01-18 10:00:00,0.6307900854281353,0.6980297565460205,11275.118333333334,2018-01-18 ,380
2018-01-18 11:00:00,0.6313682178906317,0.7009499073028564,11552.475833333332,2018-01-18 ,381
2018-01-18 12:00:00,0.6351733435088129,0.7005202770233154,11853.638333333334,2018-01-18 ,382
2018-01-18 13:00:00,0.6272905159208352,0.6736043095588684,11797.580333333332,2018-01-18 ,383
2018-01-18 14:00:00,0.6005814185615312,0.6441506743431091,11831.303333333331,2018-01-18 ,384
2018-01-18 15:00:00,0.6239060613990689,0.6890304684638977,12032.457,2018-01-18 ,385
2018-01-18 16:00:00,0.6510470667263505,0.7348234057426453,11839.405666666666,2018-01-18 ,386
2018-01-18 17:00:00,0.6456519985082005,0.7027128338813782,11778.922833333334,2018-01-18 ,387
2018-01-18 18:00:00,0.6190331766444905,0.6892708837985992,11670.528,2018-01-18 ,388
2018-01-18 19:00:00,0.6450759310020449,0.7164577543735504,11742.3035,2018-01-18 ,389
2018-01-18 20:00:00,0.6476857082729712,0.7067166864871979,11861.083166666667,2018-01-18 ,390
2018-01-18 21:00:00,0.6486751564265987,0.7301953434944153,11671.308499999996,2018-01-18 ,391
2018-01-18 22:00:00,0.6540789076564416,0.7413692474365234,11339.909333333337,2018-01-18 ,392
2018-01-18 23:00:00,0.662908547472741,0.7541679739952087,11230.313,2018-01-18 ,393
2018-01-21 01:00:00,0.6877931062703297,0.7969656884670258,12476.694915254237,2018-01-21 ,394
2018-01-21 02:00:00,0.6664229972993809,0.7617918252944946,12546.935,2018-01-21 ,395
2018-01-21 03:00:00,0.6673277083959517,0.7646582126617432,12613.849666666669,2018-01-21 ,396
2018-01-21 04:00:00,0.65269421164024,0.7462058365345001,12446.561,2018-01-21 ,397
2018-01-21 05:00:00,0.6604462806752286,0.7342844009399414,12190.756833333337,2018-01-21 ,398
2018-01-21 06:00:00,0.6551838022333911,0.7166394591331482,12148.399499999998,2018-01-21 ,399
2018-01-21 07:00:00,0.6509792428364638,0.7043098211288452,11925.395500000002,2018-01-21 ,400
2018-01-21 08:00:00,0.6620248646303604,0.7238518595695496,11985.584999999995,2018-01-21 ,401
2018-01-21 09:00:00,0.6806295279058002,0.7630268335342407,11792.1605,2018-01-21 ,402
2018-01-21 10:00:00,0.6891371735783703,0.7887824773788452,11847.926333333333,2018-01-21 ,403
2018-01-21 11:00:00,0.7003735653746209,0.7982827425003052,11991.024833333331,2018-01-21 ,404
2018-01-21 12:00:00,0.7026480613991816,0.8157641887664795,12136.804166666669,2018-01-21 ,405
2018-01-21 13:00:00,0.6808601594035991,0.7914007008075714,12123.372166666664,2018-01-21 ,406
2018-01-21 14:00:00,0.6700337263361259,0.750040739774704,11892.000833333332,2018-01-21 ,407
2018-01-21 15:00:00,0.6719607092240325,0.7440372705459595,11770.791166666668,2018-01-21 ,408
2018-01-21 16:00:00,0.667468857644227,0.7650479972362518,11397.203,2018-01-21 ,409
2018-01-21 17:00:00,0.6986025050400421,0.8108107447624207,11370.2655,2018-01-21 ,410
2018-01-21 18:00:00,0.6865422575372144,0.8008772134780884,11387.2,2018-01-21 ,411
2018-01-21 19:00:00,0.6688484280480312,0.7626308798789978,11535.086833333336,2018-01-21 ,412
2018-01-21 20:00:00,0.6694229106354034,0.743889331817627,11292.008500000002,2018-01-21 ,413
2018-01-21 21:00:00,0.674566804286219,0.7541467547416687,11288.270499999997,2018-01-21 ,414
2018-01-21 22:00:00,0.6818739310717298,0.7660012245178223,11368.758499999998,2018-01-21 ,415
2018-01-21 23:00:00,0.6519215321038371,0.6494392454624176,11408.813166666669,2018-01-21 ,416
2018-01-26 09:00:00,0.6859189620667536,0.7778246402740479,10535.333833333334,2018-01-26 ,417
2018-01-26 10:00:00,0.6512853103009267,0.7125688791275024,10517.923666666666,2018-01-26 ,418
2018-01-26 11:00:00,0.6785115562499437,0.7660887837409973,10490.866166666669,2018-01-26 ,419
2018-01-26 12:00:00,0.6638829596997519,0.7377266883850098,10526.78966666667,2018-01-26 ,420
2018-01-26 13:00:00,0.6711132129906148,0.7532060146331787,10648.178999999998,2018-01-26 ,421
2018-01-26 14:00:00,0.690142331174883,0.782080352306366,10724.563166666669,2018-01-26 ,422
2018-01-26 15:00:00,0.671592705752939,0.756805956363678,10932.872,2018-01-26 ,423
2018-01-26 16:00:00,0.6524136721406709,0.7221463918685913,11140.6775,2018-01-26 ,424
2018-01-26 17:00:00,0.6730916567623797,0.7892453074455261,11081.461694915251,2018-01-26 ,425
2018-01-26 18:00:00,0.6871745413171307,0.806490421295166,11060.411666666669,2018-01-26 ,426
2018-01-26 19:00:00,0.6875511065556633,0.8018755912780762,10995.624137931034,2018-01-26 ,427
2018-01-26 20:00:00,0.7047176645853167,0.8203854560852051,11012.082166666669,2018-01-26 ,428
2018-01-26 21:00:00,0.6817949712142363,0.7658858299255371,10903.810333333333,2018-01-26 ,429
2018-01-26 22:00:00,0.6852035165629234,0.743732213973999,10861.352666666668,2018-01-26 ,430
2018-01-26 23:00:00,0.680477023257358,0.7311952710151672,10972.066,2018-01-26 ,431
2018-03-15 01:00:00,0.6554633342341458,0.7230865955352783,8131.276499999998,2018-03-15 ,432
2018-03-15 02:00:00,0.6930762834365306,0.8191321492195129,7933.6365,2018-03-15 ,433
2018-03-15 03:00:00,0.6549956664348648,0.7432714104652405,7909.260666666666,2018-03-15 ,434
2018-03-15 04:00:00,0.6534749609387596,0.7173573970794678,7898.777999999999,2018-03-15 ,435
2018-03-15 05:00:00,0.648112357232315,0.7113413214683533,7840.150666666667,2018-03-15 ,436
2018-03-15 06:00:00,0.6699307494805257,0.7444242238998413,7778.342333333334,2018-03-15 ,437
2018-03-15 07:00:00,0.6527133506624938,0.7120386958122253,7910.0971666666655,2018-03-15 ,438
2018-03-15 08:00:00,0.674620554283087,0.74799644947052,7957.139333333333,2018-03-15 ,439
2018-03-15 09:00:00,0.6615167706012073,0.7266888916492462,8216.866499999998,2018-03-15 ,440
2018-03-15 10:00:00,0.6777141601272897,0.7540511190891266,8175.662333333335,2018-03-15 ,441
2018-03-15 11:00:00,0.6852261827154431,0.7943055331707001,8198.405,2018-03-15 ,442
2018-03-15 12:00:00,0.6876822091468323,0.7937250733375549,8197.558166666666,2018-03-15 ,443
2018-03-15 13:00:00,0.661279065739413,0.7479213178157806,8246.723333333333,2018-03-15 ,444
2018-03-15 14:00:00,0.6918369678685283,0.7890677154064178,8343.517,2018-03-15 ,445
2018-03-15 15:00:00,0.6670920733435823,0.7440089285373688,8069.997999999999,2018-03-15 ,446
2018-03-15 16:00:00,0.6842205747842746,0.7891291975975037,8063.273333333332,2018-03-15 ,447
2018-03-15 17:00:00,0.6706231163826472,0.758340984582901,8166.680833333333,2018-03-15 ,448
2018-03-15 18:00:00,0.7045896830923196,0.8228830695152283,8148.557833333333,2018-03-15 ,449
2018-03-15 19:00:00,0.678029450512928,0.7666413187980652,8221.684833333333,2018-03-15 ,450
2018-03-15 20:00:00,0.6882930410759672,0.7624375224113464,8252.76433333333,2018-03-15 ,451
2018-03-15 21:00:00,0.6829554729529523,0.7666766345500946,8243.642,2018-03-15 ,452
2018-03-15 22:00:00,0.6964717562843719,0.8169609010219574,8327.6495,2018-03-15 ,453
2018-03-15 23:00:00,0.7054318089984678,0.8206668496131897,8284.720666666666,2018-03-15 ,454
2018-03-20 01:00:00,0.6872768845948033,0.7732335925102234,8492.197833333334,2018-03-20 ,455
2018-03-20 02:00:00,0.6880856311935983,0.7804628908634186,8524.042833333333,2018-03-20 ,456
2018-03-20 03:00:00,0.6785579650277767,0.7722838521003723,8587.785166666667,2018-03-20 ,457
2018-03-20 04:00:00,0.6938051258988814,0.7858566641807556,8538.0205,2018-03-20 ,458
2018-03-20 05:00:00,0.6958644283507935,0.7936756610870361,8454.195423728812,2018-03-20 ,459
2018-03-20 06:00:00,0.6780937639996409,0.762033224105835,8494.378983050849,2018-03-20 ,460
2018-03-20 07:00:00,0.6796533197395678,0.751683235168457,8468.5855,2018-03-20 ,461
2018-03-20 08:00:00,0.6985471865178683,0.7998028993606567,8387.483559322032,2018-03-20 ,462
2018-03-20 09:00:00,0.7120063650005924,0.8059441149234772,8405.656101694916,2018-03-20 ,463
2018-03-20 10:00:00,0.6829671110575878,0.7574155926704407,8469.612372881356,2018-03-20 ,464
2018-03-20 11:00:00,0.6918478255504167,0.7947770655155182,8510.133333333333,2018-03-20 ,465
2018-03-20 12:00:00,0.6847603302878144,0.782733142375946,8516.038305084747,2018-03-20 ,466
2018-03-20 13:00:00,0.6841551422966293,0.7857295870780945,8530.500508474577,2018-03-20 ,467
2018-03-20 14:00:00,0.7033841440203095,0.8025509119033813,8499.489,2018-03-20 ,468
2018-03-20 15:00:00,0.6805235323920581,0.7414547204971313,8544.257666666666,2018-03-20 ,469
2018-03-20 16:00:00,0.6724417120451107,0.7341006994247437,8721.5265,2018-03-20 ,470
2018-03-20 17:00:00,0.6762160894031463,0.7458621859550476,8824.135,2018-03-20 ,471
2018-03-20 18:00:00,0.7082921667210839,0.8040042519569397,8834.584666666666,2018-03-20 ,472
2018-03-20 19:00:00,0.6769925498045127,0.738766610622406,8871.427,2018-03-20 ,473
2018-03-20 20:00:00,0.6671362173538165,0.7243399024009705,8954.314666666667,2018-03-20 ,474
2018-03-20 21:00:00,0.6666288599443344,0.7311440706253052,8939.194166666666,2018-03-20 ,475
2018-03-20 22:00:00,0.6782869383831618,0.7658810615539551,8952.757666666666,2018-03-20 ,476
2018-03-20 23:00:00,0.6784086239467187,0.7504211664199829,8911.390333333335,2018-03-20 ,477
2018-04-03 08:00:00,0.7131452236000009,0.8243157267570496,7379.290999999999,2018-04-03 ,478
2018-04-03 09:00:00,0.7014717052597814,0.8026278018951416,7363.867333333333,2018-04-03 ,479
2018-04-03 10:00:00,0.7177894491847749,0.8443504571914673,7341.185166666667,2018-04-03 ,480
2018-04-03 11:00:00,0.7077586619157465,0.8320024609565735,7320.024166666666,2018-04-03 ,481
2018-04-03 12:00:00,0.6672185746358971,0.7639420032501221,7341.528166666665,2018-04-03 ,482
2018-04-03 13:00:00,0.6793343990779199,0.7618122100830078,7370.553333333333,2018-04-03 ,483
2018-04-03 14:00:00,0.6716139123261657,0.7512284219264984,7326.757,2018-04-03 ,484
2018-04-03 15:00:00,0.6576616711352624,0.7532084882259369,7372.857833333332,2018-04-03 ,485
2018-04-03 16:00:00,0.644746284051093,0.7075435817241669,7397.795666666667,2018-04-03 ,486
2018-04-03 17:00:00,0.6668210494039287,0.7484281063079834,7389.274499999999,2018-04-03 ,487
2018-04-03 18:00:00,0.6869952275794577,0.7862264513969421,7447.432,2018-04-03 ,488
2018-04-03 19:00:00,0.6693703282713341,0.7662025690078735,7477.670499999999,2018-04-03 ,489
2018-04-03 20:00:00,0.6712339372489424,0.7657871842384338,7449.0605,2018-04-03 ,490
2018-04-03 21:00:00,0.6660005827489145,0.7433494329452515,7412.805833333333,2018-04-03 ,491
2018-04-03 22:00:00,0.6968178310120227,0.8353814780712128,7396.856166666667,2018-04-03 ,492
2018-04-03 23:00:00,0.6813574507745079,0.7798506617546082,7415.387833333332,2018-04-03 ,493
2018-04-08 01:00:00,0.6991939300511296,0.8074561953544617,6945.184833333333,2018-04-08 ,494
2018-04-08 02:00:00,0.7065191579992381,0.8095409870147705,6948.266034482759,2018-04-08 ,495
2018-04-08 03:00:00,0.6849505881051569,0.7834345102310181,6948.235333333332,2018-04-08 ,496
2018-04-08 04:00:00,0.6732614276826023,0.7627085745334625,6974.462631578948,2018-04-08 ,497
2018-04-08 05:00:00,0.6867810189743291,0.7719520330429077,6954.996666666667,2018-04-08 ,498
2018-04-08 06:00:00,0.6949994662782356,0.7828990817070007,6929.385166666668,2018-04-08 ,499
2018-04-08 07:00:00,0.6899450458985354,0.7604210376739502,6942.721166666667,2018-04-08 ,500
2018-04-08 08:00:00,0.6652888910435801,0.7520574927330017,6946.457758620691,2018-04-08 ,501
2018-04-08 09:00:00,0.6819696101012162,0.7601580023765564,6979.768833333334,2018-04-08 ,502
2018-04-08 10:00:00,0.6961049120667233,0.8077316284179688,6990.348833333333,2018-04-08 ,503
2018-04-08 11:00:00,0.6880814046369815,0.7857722043991089,7006.639830508474,2018-04-08 ,504
2018-04-08 12:00:00,0.6897055505820718,0.7945638298988342,7084.959322033899,2018-04-08 ,505
2018-04-08 13:00:00,0.6398403458520919,0.6836397051811218,7066.279830508476,2018-04-08 ,506
2018-04-08 14:00:00,0.6451146273242817,0.7100744247436523,7060.263220338984,2018-04-08 ,507
2018-04-08 15:00:00,0.6610746424329633,0.7442948520183563,7047.145172413791,2018-04-08 ,508
2018-04-08 16:00:00,0.6688662189238076,0.7647720575332642,7004.546101694916,2018-04-08 ,509
2018-04-08 17:00:00,0.6545540556261746,0.7311544716358185,6978.539152542373,2018-04-08 ,510
2018-04-08 18:00:00,0.6616152332207391,0.7597404420375824,6992.207118644067,2018-04-08 ,511
2018-04-08 19:00:00,0.6377356523138938,0.6946645081043243,6991.00372881356,2018-04-08 ,512
2018-04-08 20:00:00,0.6500973022940463,0.7218483686447144,6972.5858333333335,2018-04-08 ,513
2018-04-08 21:00:00,0.6577418904963176,0.72508704662323,6975.869333333333,2018-04-08 ,514
2018-04-08 22:00:00,0.6437564195362262,0.7096482515335083,7028.524666666666,2018-04-08 ,515
2018-04-08 23:00:00,0.6681502727385743,0.7483694851398468,7013.872666666667,2018-04-08 ,516
2018-04-16 01:00:00,0.6963490600130976,0.8042779564857483,8368.185833333333,2018-04-16 ,517
2018-04-16 02:00:00,0.6931320366570946,0.7442256808280945,8200.823333333334,2018-04-16 ,518
2018-04-16 03:00:00,0.6767508766675818,0.7412121295928955,8173.781499999999,2018-04-16 ,519
2018-04-16 04:00:00,0.6842883211248044,0.7738346457481384,8156.707166666668,2018-04-16 ,520
2018-04-16 05:00:00,0.7130175267894537,0.7993057370185852,8076.040166666667,2018-04-16 ,521
2018-04-16 06:00:00,0.7199471405976349,0.8283509016036987,8066.819666666667,2018-04-16 ,522
2018-04-16 07:00:00,0.698837320732819,0.8037400245666504,8090.290499999999,2018-04-16 ,523
2018-04-16 08:00:00,0.6984632740362945,0.7988108694553375,8117.072499999999,2018-04-16 ,524
2018-04-16 09:00:00,0.698947068289379,0.7881492376327515,8100.402166666666,2018-04-16 ,525
2018-04-16 10:00:00,0.6984013783683561,0.7694719433784485,8102.983166666666,2018-04-16 ,526
2018-04-16 11:00:00,0.7350316675734939,0.8358407020568848,8082.497833333333,2018-04-16 ,527
2018-04-16 12:00:00,0.7203670107043699,0.8230809569358826,8031.438666666667,2018-04-16 ,528
2018-04-16 13:00:00,0.6917274076435561,0.7505100965499878,7949.057,2018-04-16 ,529
2018-04-16 14:00:00,0.6824650271054337,0.7643449902534485,7968.073666666666,2018-04-16 ,530
2018-04-16 15:00:00,0.6906184251934051,0.7574490904808044,7983.189333333334,2018-04-16 ,531
2018-04-16 16:00:00,0.697946626296186,0.7746456861495972,7963.805833333333,2018-04-16 ,532
2018-04-16 17:00:00,0.6885708741888389,0.7621892094612122,8009.301333333335,2018-04-16 ,533
2018-04-16 18:00:00,0.6917609110454823,0.7805337905883789,8026.693500000002,2018-04-16 ,534
2018-04-16 19:00:00,0.6687642674297942,0.7467750608921051,8028.074333333334,2018-04-16 ,535
2018-04-16 20:00:00,0.7006212853829236,0.7985262274742126,7984.885166666666,2018-04-16 ,536
2018-04-16 21:00:00,0.6996901550470409,0.7946122586727142,8013.384166666668,2018-04-16 ,537
2018-04-16 22:00:00,0.7121846261382897,0.7969805896282196,8008.669833333333,2018-04-16 ,538
2018-04-16 23:00:00,0.714150400693935,0.8161919713020325,8046.522166666666,2018-04-16 ,539
2018-05-08 01:00:00,0.7172730520955332,0.852057546377182,9409.372833333333,2018-05-08 ,540
2018-05-08 02:00:00,0.7092531287024307,0.8205335140228271,9430.662833333332,2018-05-08 ,541
2018-05-08 03:00:00,0.672613812389821,0.7444108724594116,9412.714166666668,2018-05-08 ,542
2018-05-08 04:00:00,0.6682062064607938,0.7639635801315308,9409.489666666665,2018-05-08 ,543
2018-05-08 05:00:00,0.6519899134300532,0.7272365093231201,9362.041833333333,2018-05-08 ,544
2018-05-08 06:00:00,0.6687225965213549,0.737109363079071,9334.566666666668,2018-05-08 ,545
2018-05-08 07:00:00,0.6898953704777586,0.7771432101726532,9344.386333333332,2018-05-08 ,546
2018-05-08 08:00:00,0.6831149553961791,0.7611220180988312,9364.645,2018-05-08 ,547
2018-05-08 09:00:00,0.6722779499600047,0.7391836941242218,9303.165833333333,2018-05-08 ,548
2018-05-08 10:00:00,0.6991996675862117,0.799727588891983,9292.639,2018-05-08 ,549
2018-05-08 11:00:00,0.6151897766225882,0.674896240234375,9219.322500000002,2018-05-08 ,550
2018-05-08 12:00:00,0.6675826422095283,0.7324512004852295,9103.923000000004,2018-05-08 ,551
2018-05-08 13:00:00,0.6765217028453113,0.7665427327156067,9130.901666666668,2018-05-08 ,552
2018-05-08 14:00:00,0.6964331317468917,0.7897161841392517,9132.883833333331,2018-05-08 ,553
2018-05-08 15:00:00,0.6798675894547884,0.7648155987262726,9143.003333333332,2018-05-08 ,554
2018-05-08 16:00:00,0.69153860870702,0.7947653532028198,9141.414333333332,2018-05-08 ,555
2018-05-08 17:00:00,0.6655513958855648,0.7383762001991272,9134.798166666667,2018-05-08 ,556
2018-05-08 18:00:00,0.674187721119624,0.7646971344947815,9169.883333333331,2018-05-08 ,557
2018-05-08 19:00:00,0.6928808709841917,0.8093357086181641,9221.027166666669,2018-05-08 ,558
2018-05-08 20:00:00,0.6676241681085878,0.7649585604667664,9204.4055,2018-05-08 ,559
2018-05-08 21:00:00,0.6740029102643803,0.7390351891517639,9191.784,2018-05-08 ,560
2018-05-08 22:00:00,0.6640592164696897,0.7393917143344879,9214.362,2018-05-08 ,561
2018-05-08 23:00:00,0.6529481712542596,0.733493447303772,9219.384166666665,2018-05-08 ,562
2018-05-10 01:00:00,0.6986643559464644,0.794425368309021,9319.383000000002,2018-05-10 ,563
2018-05-10 02:00:00,0.6879550773679088,0.7822923064231873,9301.914166666667,2018-05-10 ,564
