date,open,close,volume
2018-04-24 08,9224.39,9259.71,3034405.0745117
2018-04-24 09,9259.71,9280.27,4383153.7098739
2018-04-24 10,9275.02,9313.53,9965019.350580297
2018-04-24 11,9313.43,9302.98,5762243.830202001
2018-04-24 12,9296.78,9357.63,5571655.046544898
2018-04-24 13,9357.11,9200.0,17272947.425618604
2018-04-24 14,9200.0,9297.56,15053415.534698501
2018-04-24 15,9298.96,9349.8,9668519.83680843
2018-04-24 16,9351.91,9357.0,4810722.180669098
2018-04-24 17,9357.98,9408.0,5303540.06544022
2018-04-24 18,9404.34,9399.0,6751764.778417499
2018-04-24 19,9398.07,9463.8,13887138.914548801
2018-04-24 20,9464.99,9453.89,3634378.980013401
2018-04-24 21,9456.57,9468.14,6656743.913781199
2018-04-24 22,9468.14,9570.01,12863291.097561004
2018-04-24 23,9569.01,9650.5,10715222.504839199
2018-04-25 00,9650.5,9555.0,19791812.06884001
2018-04-25 01,9555.0,9645.08,7286535.719669102
2018-04-25 02,9650.72,9686.0,9876010.462256001
2018-04-25 03,9686.03,9431.1,15204050.945178004
2018-04-25 04,9433.16,9330.62,26644510.490150604
2018-04-25 05,9328.47,9384.93,9764076.150724
2018-04-25 06,9390.86,9439.34,8430123.8600024
2018-04-25 07,9439.34,9427.01,6017932.801437399
2018-04-25 08,9421.42,9316.28,7188205.154550801
2018-04-25 09,9317.63,9291.87,9201714.823311301
2018-04-25 10,9291.87,9135.42,18319436.028747
2018-04-25 11,9132.1,9162.2,13001030.906646302
2018-04-25 12,9162.21,9134.32,8150673.859517299
2018-04-25 13,9137.49,9051.54,20420717.8253749
2018-04-25 14,9051.54,8883.5,38442164.358660005
2018-04-25 15,8884.8,8960.1,13494123.427521998
2018-04-25 16,8958.39,8914.08,8105996.476201
2018-04-25 17,8914.08,9045.17,9196425.324107502
2018-04-25 18,9043.06,8981.5,8243265.0235564
2018-04-25 19,8981.5,9006.64,4739527.544605299
2018-04-25 20,9006.7,9065.18,6203301.000789198
2018-04-25 21,9065.18,9168.01,4925662.631349501
2018-04-25 22,9168.01,8955.82,14046113.815470602
2018-04-25 23,8969.49,8839.86,16201742.0031499
2018-04-26 00,8839.6,8794.99,22504527.603433
2018-04-26 01,8794.99,8758.99,6058431.17991826
2018-04-26 02,8760.64,8835.24,2714438.5796644897
2018-04-26 03,8843.9,8843.02,4312181.964066001
2018-04-26 04,8833.76,8915.0,5493252.835655801
2018-04-26 05,8919.98,8913.37,6381558.452894202
2018-04-26 06,8908.99,8828.12,8771198.501291601
2018-04-26 07,8817.9,8854.21,5085899.635966598
2018-04-26 08,8850.01,8712.0,11999921.797121221
2018-04-26 09,8716.71,8737.21,9013248.1647468
2018-04-26 10,8737.21,8831.45,9001327.8411633
2018-04-26 11,8831.99,8872.04,5279024.4567198
2018-04-26 12,8872.04,8880.23,4126206.2328002984
2018-04-26 13,8884.33,8825.95,5289350.8740274
2018-04-26 14,8829.07,8808.0,8570183.194880981
2018-04-26 15,8807.19,8786.54,8094957.420030226
2018-04-26 16,8782.21,8866.07,3479906.00466821
2018-04-26 17,8861.87,8852.63,4672456.504844099
2018-04-26 18,8855.71,8837.77,3737056.8588002897
2018-04-26 19,8842.56,8873.28,2822577.37127519
2018-04-26 20,8869.94,9105.25,17648590.5568624
2018-04-26 21,9107.25,9102.65,5490306.279084501
2018-04-26 22,9106.75,9257.18,7127189.402591399
2018-04-26 23,9256.97,9292.01,10394194.841060601
2018-04-27 00,9292.08,9238.37,3268841.027564299
2018-04-27 01,9238.59,9253.11,3634664.0918969
2018-04-27 02,9253.12,9259.16,1880637.3403512307
2018-04-27 03,9252.5,9148.99,6450034.616852231
2018-04-27 04,9148.99,9209.02,6016936.2264282
2018-04-27 05,9209.01,9192.77,2976886.774452201
2018-04-27 06,9192.77,9235.25,2804700.3302982007
2018-04-27 07,9231.18,9214.25,5271220.313329899
2018-04-27 08,9214.25,9250.62,4700201.1771559
2018-04-27 09,9250.62,9351.75,5057093.85112061
2018-04-27 10,9351.75,9368.53,4556098.535031401
2018-04-27 11,9372.85,9314.12,3882033.5597458985
2018-04-27 12,9320.49,9286.45,3156589.519466231
2018-04-27 13,9286.45,9213.41,4639856.042777201
2018-04-27 14,9221.61,9261.6,3163946.0257704007
2018-04-27 15,9261.6,9220.0,1405833.6524438006
2018-04-27 16,9231.02,9274.55,4422844.817855608
2018-04-27 17,9278.5,9275.96,4346018.73244094
2018-04-27 18,9278.07,9218.58,4403154.268400519
2018-04-27 19,9218.58,9109.47,7739498.064770457
2018-04-27 20,9104.73,8969.22,9001236.708418904
2018-04-27 21,8969.0,8992.71,3501709.3482043007
2018-04-27 22,8992.71,9026.85,2482626.73226372
2018-04-27 23,9026.83,8896.88,5932724.400869009
2018-04-28 00,8896.88,9012.18,12435529.937373599
2018-04-28 01,9015.98,9106.5,2478697.3984950003
2018-04-28 02,9106.48,9054.11,2286820.57182534
2018-04-28 03,9054.35,9150.01,5356429.786082699
2018-04-28 04,9141.88,9115.44,3727342.0604956495
2018-04-28 05,9120.98,9153.54,2758781.3490366885
2018-04-28 06,9153.99,9140.89,3186955.955716801
2018-04-28 07,9148.98,9110.11,6076689.712586996
2018-04-28 08,9110.98,9177.51,17597740.694454
2018-04-28 09,9177.51,9270.98,9012112.488331899
2018-04-28 10,9270.98,9268.98,4365247.6340883
2018-04-28 11,9263.08,9190.66,7272417.556562798
2018-04-28 12,9191.39,9365.4,13810429.011146398
2018-04-28 13,9360.2,9383.97,8921740.6491248
2018-04-28 14,9383.98,9293.28,7358564.4039573
2018-04-28 15,9314.5,9354.73,2960684.5698010596
2018-04-28 16,9355.57,9297.53,3590648.3959104
2018-04-28 17,9295.65,9282.48,2402591.5559497196
2018-04-28 18,9289.98,9393.43,8571473.90087125
2018-04-28 19,9393.43,9391.6,6052636.430140692
2018-04-28 20,9391.6,9336.31,7199584.63668
2018-04-28 21,9335.03,9292.97,2769932.4234157014
2018-04-28 22,9292.97,9354.01,1644720.3633032797
2018-04-28 23,9351.36,9345.12,1680724.8134074
2018-04-29 00,9345.11,9394.0,5216112.163048301
2018-04-29 01,9397.99,9478.67,6138046.896237799
2018-04-29 02,9472.6,9501.21,9939848.0417396
2018-04-29 03,9496.77,9463.17,3813043.4103812994
2018-04-29 04,9464.51,9451.53,2483968.9173818002
2018-04-29 05,9460.89,9414.07,3071063.2135570007
2018-04-29 06,9418.12,9462.68,4074442.4536369992
2018-04-29 07,9461.6,9436.85,4033442.1826874
2018-04-29 08,9440.61,9274.37,7249126.692772398
2018-04-29 09,9278.01,9278.01,10533466.502576202
2018-04-29 10,9278.01,9215.96,12053970.237666102
2018-04-29 11,9217.0,9267.49,5301928.6712343
2018-04-29 12,9267.49,9245.34,3743775.6099862
2018-04-29 13,9246.2,9309.35,3347201.4476788994
2018-04-29 14,9309.35,9290.0,4124293.2200944
2018-04-29 15,9290.0,9327.98,1437948.9522547298
2018-04-29 16,9327.98,9307.9,1326868.7446681
2018-04-29 17,9298.62,9315.0,2352131.3059118
2018-04-29 18,9315.0,9314.86,1015019.4574001953
2018-04-29 19,9326.07,9323.33,2172445.62410233
2018-04-29 20,9316.55,9302.51,1476544.92301356
2018-04-29 21,9307.62,9323.03,1763541.6940023303
2018-04-29 22,9323.03,9391.96,3721684.6122802994
2018-04-29 23,9390.73,9408.26,1960150.8865098
2018-04-30 00,9404.0,9397.7,2515273.8174922997
2018-04-30 01,9397.71,9393.9,1352447.8899388702
2018-04-30 02,9393.89,9430.9,1448744.2718152397
2018-04-30 03,9435.39,9280.46,5391105.566160199
2018-04-30 04,9284.17,9267.49,2659884.7818363993
2018-04-30 05,9267.41,9337.7,2366087.313196201
2018-04-30 06,9349.8,9295.99,3128028.4657602985
2018-04-30 07,9303.54,9224.54,5940475.331748998
2018-04-30 08,9224.54,9180.0,6998173.597564401
2018-04-30 09,9180.76,9218.3,2116785.4701576
2018-04-30 10,9218.98,9264.98,2733681.5093641
2018-04-30 11,9264.98,9269.35,2373213.0993713997
2018-04-30 12,9269.35,9302.28,2532023.6969104
2018-04-30 13,9296.79,9276.37,2312971.6359921
2018-04-30 14,9267.07,9265.86,3416760.8904621596
2018-04-30 15,9254.16,9304.84,2331353.2211579196
2018-04-30 16,9304.89,9272.0,4652162.688321471
2018-04-30 17,9277.9,9313.5,2787311.422731211
2018-04-30 18,9319.81,9340.54,2099373.718239457
2018-04-30 19,9340.54,9330.72,2451681.71778364
2018-04-30 20,9331.38,9266.48,2168224.6454645
2018-04-30 21,9271.51,9219.76,3150941.9673784995
2018-04-30 22,9220.0,9197.38,5840261.628491297
2018-04-30 23,9197.37,9240.88,2317850.2295434386
2018-05-01 00,9239.64,8994.17,15791484.0804573
2018-05-01 01,8994.17,9006.39,14081647.920208998
2018-05-01 02,9006.39,9002.23,5869307.961018501
2018-05-01 03,9002.22,8965.7,3626641.4111474007
2018-05-01 04,8965.67,8967.23,4043950.251953751
2018-05-01 05,8967.23,8949.8,3475504.1415448003
2018-05-01 06,8953.41,8971.62,2762183.9674835005
2018-05-01 07,8971.62,8981.98,5485350.906612401
2018-05-01 08,8975.83,9030.51,3762467.3701453004
2018-05-01 09,9035.99,9035.98,3724234.9322608993
2018-05-01 10,9035.98,9028.78,3102676.974881701
2018-05-01 11,9028.78,8980.79,2367041.1267185
2018-05-01 12,8980.87,8888.22,11017292.417153902
2018-05-01 13,8888.22,8923.1,4544167.0970626995
2018-05-01 14,8925.99,8916.94,3242688.3717169096
2018-05-01 15,8910.03,8923.88,1861784.9823569406
2018-05-01 16,8909.39,8980.0,1613666.799884661
2018-05-01 17,8971.92,8995.99,1502556.15968077
2018-05-01 18,8996.4,8978.1,1880673.78001814
2018-05-01 19,8979.39,8964.26,1858800.7119601201
2018-05-01 20,8963.92,9021.8,4339409.8126149
2018-05-01 21,9021.55,9078.0,2861661.2026426494
2018-05-01 22,9078.09,9041.29,3128846.8599358015
2018-05-01 23,9038.0,9074.98,3016714.59974583
2018-05-02 00,9074.99,9025.61,3485594.8155089295
2018-05-02 01,9022.2,9032.95,3742234.3875379483
2018-05-02 02,9032.95,9034.9,2580746.95962429
2018-05-02 03,9035.98,9040.98,3267916.0166302407
2018-05-02 04,9040.97,9071.34,3865956.787595881
2018-05-02 05,9063.53,9065.17,3319431.834488799
2018-05-02 06,9065.17,9160.92,7690127.5075193895
2018-05-02 07,9160.75,9150.98,3872333.8299154015
2018-05-02 08,9150.99,9121.73,2270265.9059985997
2018-05-02 09,9121.73,9128.1,4257244.977647799
2018-05-02 10,9128.1,9153.92,6872530.384831499
2018-05-02 11,9153.92,9151.77,1607652.6484015996
2018-05-02 12,9151.8,9085.2,6130824.61119608
2018-05-02 13,9080.76,9077.4,9149719.435745295
2018-05-02 14,9077.4,9081.5,6421271.525752521
2018-05-02 15,9081.88,9135.6,3757521.0712761595
2018-05-02 16,9145.0,9124.79,1665778.90714847
2018-05-02 17,9124.7,9115.28,1470860.0424028998
2018-05-02 18,9108.2,9118.29,2416156.1818561903
2018-05-02 19,9108.82,9111.0,2254306.5143868406
2018-05-02 20,9111.0,9186.42,2833322.32335137
2018-05-02 21,9186.42,9235.28,7798819.623776003
2018-05-02 22,9229.93,9242.77,2984245.5704561
2018-05-02 23,9252.19,9219.43,2585656.1023203903
2018-05-03 00,9224.8,9196.77,2650388.848970101
2018-05-03 01,9205.13,9210.0,891005.0621453003
2018-05-03 02,9210.0,9233.3,1241173.50959
2018-05-03 03,9239.99,9239.19,1747913.1882669395
2018-05-03 04,9239.2,9263.32,5369430.256176599
2018-05-03 05,9262.31,9200.66,3561801.2706626
2018-05-03 06,9200.66,9203.66,4506821.2140482
2018-05-03 07,9209.55,9228.24,2559465.835811901
2018-05-03 08,9228.3,9229.25,4735496.556725
2018-05-03 09,9225.66,9210.28,7182810.548583397
2018-05-03 10,9210.28,9222.64,2028256.4732817004
2018-05-03 11,9222.64,9212.95,2068231.9973619904
2018-05-03 12,9212.92,9332.99,6049132.106697229
2018-05-03 13,9336.17,9403.4,8659116.1456882
2018-05-03 14,9403.4,9437.0,7907582.100517602
2018-05-03 15,9437.0,9413.86,3007614.2401665
2018-05-03 16,9411.58,9546.49,8888638.68283882
2018-05-03 17,9550.01,9691.1,10276406.355418796
2018-05-03 18,9699.0,9683.67,7365172.3161486015
2018-05-03 19,9683.8,9638.26,5459429.4303731015
2018-05-03 20,9638.26,9666.5,3005871.7509295996
2018-05-03 21,9667.34,9646.1,2439176.7468025004
2018-05-03 22,9646.1,9695.58,2109060.7060889
2018-05-03 23,9700.0,9717.52,6435635.6051622005
2018-05-04 00,9718.0,9585.2,10978105.060943132
2018-05-04 01,9583.67,9589.02,4754620.622731229
2018-05-04 02,9588.95,9610.0,1860965.9745808798
2018-05-04 03,9614.79,9612.83,3032333.2804698995
2018-05-04 04,9614.7,9624.12,3258927.092330401
2018-05-04 05,9624.12,9603.5,1372570.35224238
2018-05-04 06,9607.03,9664.24,1563275.17455182
2018-05-04 07,9664.17,9678.21,3221274.1149612996
2018-05-04 08,9676.4,9755.11,7149635.320184099
2018-05-04 09,9755.11,9700.2,3818169.0539569994
2018-05-04 10,9700.3,9683.67,2685659.855699499
2018-05-04 11,9669.32,9738.51,2450078.57860999
2018-05-04 12,9738.51,9672.16,2195943.3196934992
2018-05-04 13,9684.8,9649.23,2588084.6061461004
2018-05-04 14,9656.02,9678.87,1716304.9519281997
2018-05-04 15,9668.16,9597.26,3900078.4291396197
2018-05-04 16,9595.0,9647.47,1955627.3113374598
2018-05-04 17,9650.71,9640.01,2100809.592315172
2018-05-04 18,9646.08,9637.0,669210.9827276003
2018-05-04 19,9630.0,9654.41,1099980.70155245
2018-05-04 20,9654.63,9683.97,1739534.10929346
2018-05-04 21,9683.97,9710.9,1786582.8616965995
2018-05-04 22,9711.0,9727.0,3413813.956880899
2018-05-04 23,9740.43,9684.0,1395266.8235424599
2018-05-05 00,9684.0,9745.88,1660281.30261975
2018-05-05 01,9745.88,9811.17,5174902.908771789
2018-05-05 02,9811.75,9828.3,5673313.9887518
2018-05-05 03,9828.12,9832.95,2283053.2507460997
2018-05-05 04,9832.95,9821.78,2099567.93556723
2018-05-05 05,9813.76,9808.18,1329744.1515829498
2018-05-05 06,9800.11,9759.14,2718138.2874472993
2018-05-05 07,9767.78,9778.0,1385223.57093334
2018-05-05 08,9780.91,9814.67,1760640.8112614409
2018-05-05 09,9814.67,9819.42,1996222.4728662495
2018-05-05 10,9819.42,9914.21,5749579.970156803
2018-05-05 11,9914.21,9865.98,3263094.0194469998
2018-05-05 12,9867.88,9897.63,2535488.2471932
2018-05-05 13,9903.36,9886.09,2734494.2534865006
2018-05-05 14,9886.98,9918.98,3575298.0595079293
2018-05-05 15,9918.98,9850.01,2540531.9306956097
2018-05-05 16,9850.01,9879.86,3025482.486029989
2018-05-05 17,9879.8,9830.65,2440922.103003336
2018-05-05 18,9839.57,9842.98,5337806.356437619
2018-05-05 19,9842.98,9838.12,2385829.9278439903
2018-05-05 20,9837.6,9703.0,6822658.145829711
2018-05-05 21,9713.78,9756.99,3021603.68835317
2018-05-05 22,9756.99,9805.0,1058755.3584361302
2018-05-05 23,9805.0,9820.14,1980188.8491221657
2018-05-06 00,9820.14,9905.49,2757064.63331189
2018-05-06 01,9903.54,9884.27,1915397.1744581999
2018-05-06 02,9884.27,9834.01,1709857.9104677197
2018-05-06 03,9834.03,9848.98,1454676.0092771102
2018-05-06 04,9848.98,9810.0,938400.0849282396
2018-05-06 05,9813.24,9704.58,4456703.811838199
2018-05-06 06,9704.25,9650.05,8220452.7324598
2018-05-06 07,9650.05,9665.84,3039568.93839868
2018-05-06 08,9665.63,9515.49,8801899.329779198
2018-05-06 09,9504.02,9528.83,4865666.102821699
2018-05-06 10,9528.82,9528.4,3680991.630083102
2018-05-06 11,9522.27,9454.33,8285173.910017198
2018-05-06 12,9455.99,9490.0,3414011.71645457
2018-05-06 13,9492.82,9549.32,3102969.6335760695
2018-05-06 14,9549.32,9513.94,3176996.67804413
2018-05-06 15,9513.92,9463.2,1906882.1787396297
2018-05-06 16,9461.78,9534.01,1484400.5455854353
2018-05-06 17,9536.29,9558.3,1414076.824913655
2018-05-06 18,9558.29,9518.11,2334190.66326061
2018-05-06 19,9523.47,9510.24,3489361.2147086477
2018-05-06 20,9515.27,9504.83,2670987.692383256
2018-05-06 21,9514.23,9526.07,1347238.8618904995
2018-05-06 22,9519.99,9561.58,2214521.095499479
2018-05-06 23,9569.74,9623.38,1525178.6069638093
2018-05-07 00,9617.44,9430.0,3216860.48983298
2018-05-07 01,9430.0,9316.75,14463555.565121701
2018-05-07 02,9311.2,9294.02,6788547.870598602
2018-05-07 03,9292.9,9327.2,6796863.774433502
2018-05-07 04,9339.78,9325.09,1837094.9147804007
2018-05-07 05,9325.29,9356.86,11488087.665048502
2018-05-07 06,9356.85,9343.99,3097058.9756403896
2018-05-07 07,9343.99,9309.79,3461793.7167712706
2018-05-07 08,9309.79,9358.76,3623796.7058349005
2018-05-07 09,9358.76,9287.5,5668928.6943061
2018-05-07 10,9298.18,9298.2,2210234.1316387993
2018-05-07 11,9298.2,9330.72,10868059.057757698
2018-05-07 12,9330.19,9340.98,4195701.90163257
2018-05-07 13,9340.98,9265.07,5300640.06827249
2018-05-07 14,9266.05,9304.58,8022706.705745626
2018-05-07 15,9298.0,9348.99,2868335.8843353093
2018-05-07 16,9348.99,9345.81,4177495.7473260183
2018-05-07 17,9345.81,9346.61,1887286.49149206
2018-05-07 18,9349.07,9370.73,1581434.7904448016
2018-05-07 19,9369.4,9432.34,5166244.540544062
2018-05-07 20,9432.99,9442.0,1828164.4036972406
2018-05-07 21,9441.99,9385.2,1757642.0316208696
2018-05-07 22,9389.7,9308.81,14951300.646636931
2018-05-07 23,9314.6,9371.8,1863234.7452012498
2018-05-08 00,9371.99,9376.5,1352478.8239457994
2018-05-08 01,9374.89,9412.34,1521622.4355346
2018-05-08 02,9407.31,9425.78,2480166.9529026207
2018-05-08 03,9425.78,9420.37,2280762.793592311
2018-05-08 04,9428.74,9397.55,1016570.8064477002
2018-05-08 05,9402.96,9329.14,6579538.685630099
2018-05-08 06,9323.61,9322.8,3995364.6941639986
2018-05-08 07,9322.8,9358.52,3751918.7302130987
2018-05-08 08,9358.5,9363.64,4397419.076815199
2018-05-08 09,9363.64,9300.0,12696451.670701003
2018-05-08 10,9300.0,9275.59,3577662.4445205
2018-05-08 11,9275.59,9143.99,7739066.766682899
2018-05-08 12,9142.33,9117.7,12162578.753367404
2018-05-08 13,9117.76,9118.59,4421147.416948399
2018-05-08 14,9124.91,9137.56,4334709.337890381
2018-05-08 15,9137.46,9144.3,4944153.3148695
2018-05-08 16,9151.06,9123.13,2413036.8117790194
2018-05-08 17,9120.63,9133.23,1841388.248760919
2018-05-08 18,9128.26,9203.4,9550803.171393093
2018-05-08 19,9206.79,9222.29,2810155.4331591898
2018-05-08 20,9222.01,9164.8,3968771.85742529
2018-05-08 21,9164.8,9193.78,1607172.7876119392
2018-05-08 22,9199.0,9193.1,1791829.24161471
2018-05-08 23,9198.22,9173.42,4210137.028507301
2018-05-09 00,9168.1,9130.31,2278940.8441904206
2018-05-09 01,9130.38,9156.72,1059504.7942389
2018-05-09 02,9156.72,9082.69,4196732.24225313
2018-05-09 03,9075.76,9034.23,8313350.3826855
2018-05-09 04,9038.38,9079.99,7588061.2348977
2018-05-09 05,9077.88,9080.3,7368493.023424402
2018-05-09 06,9080.3,9075.0,4612227.702388502
2018-05-09 07,9074.98,9018.0,3453633.2111514
2018-05-09 08,9026.64,9111.0,4045984.1025397005
2018-05-09 09,9103.23,9108.6,2460652.9958503004
2018-05-09 10,9108.6,9197.89,4487778.205699101
2018-05-09 11,9191.81,9300.0,8816433.530397998
2018-05-09 12,9300.0,9267.11,6129998.693774984
2018-05-09 13,9265.0,9257.93,6193370.820460601
2018-05-09 14,9259.04,9299.0,3529023.792223201
2018-05-09 15,9299.53,9272.5,2432338.683334169
2018-05-09 16,9272.8,9307.99,1305118.0130585
2018-05-09 17,9307.85,9316.29,5004934.436840541
2018-05-09 18,9316.43,9277.16,1804084.3977803402
2018-05-09 19,9274.02,9285.96,4769424.840715562
2018-05-09 20,9285.96,9249.58,1563225.2735123895
2018-05-09 21,9247.05,9251.0,6146884.979181098
2018-05-09 22,9249.99,9311.62,4014118.3287138217
2018-05-09 23,9311.64,9301.85,2534523.73640251
2018-05-10 00,9301.98,9313.43,1922814.590301
2018-05-10 01,9317.89,9305.37,1483382.9935997298
2018-05-10 02,9305.38,9322.8,1735082.3663768398
2018-05-10 03,9321.3,9319.08,827106.2532529101
2018-05-10 04,9322.6,9326.69,1701759.1060540958
2018-05-10 05,9316.1,9286.83,1862875.87346011
2018-05-10 06,9279.7,9285.3,1981122.3716792727
2018-05-10 07,9286.21,9368.99,7044614.523305432
2018-05-10 08,9368.99,9352.58,3758283.9113692
2018-05-10 09,9340.01,9334.0,3851297.683805599
2018-05-10 10,9334.02,9348.54,3332014.3146554204
2018-05-10 11,9359.85,9336.15,2738101.4498603204
2018-05-10 12,9336.43,9334.0,3982629.4788545216
2018-05-10 13,9330.99,9370.74,7378727.186645201
2018-05-10 14,9364.99,9313.46,9747159.711318983
2018-05-10 15,9313.46,9335.0,4121828.9994430584
2018-05-10 16,9335.0,9353.29,3348869.2878498794
2018-05-10 17,9351.27,9146.12,15775604.652057106
2018-05-10 18,9143.59,9129.65,7960787.828968401
2018-05-10 19,9123.59,9090.73,3604366.64699565
2018-05-10 20,9090.73,9088.33,5225816.262849941
2018-05-10 21,9088.31,9103.12,1086820.6059458798
2018-05-10 22,9095.28,9098.68,3329824.7174350303
2018-05-10 23,9098.27,9012.08,10864364.403355315
2018-05-11 00,9012.08,8927.77,10913611.467157306
2018-05-11 01,8924.72,8924.04,3688147.1340961996
2018-05-11 02,8929.14,8898.75,2484021.0055614
2018-05-11 03,8890.33,8922.52,2077402.0357869398
2018-05-11 04,8920.33,8945.21,5293575.871320518
2018-05-11 05,8939.78,8999.44,7097837.07087161
2018-05-11 06,8997.64,8774.61,18131652.001796346
2018-05-11 07,8773.0,8750.97,17329152.903649002
2018-05-11 08,8750.52,8775.98,11146470.685897997
2018-05-11 09,8773.85,8782.99,7192752.035111101
2018-05-11 10,8782.99,8718.18,5415803.3660200015
2018-05-11 11,8729.99,8600.0,10616402.508961702
2018-05-11 12,8600.0,8534.7,17102034.462709893
2018-05-11 13,8546.99,8547.1,6602632.603252602
2018-05-11 14,8545.9,8641.12,9073883.215372901
2018-05-11 15,8641.99,8599.9,3163733.480243799
2018-05-11 16,8600.06,8614.36,3369412.2610669695
2018-05-11 17,8612.97,8585.7,3307626.3464717004
2018-05-11 18,8592.92,8616.1,3582731.199359529
2018-05-11 19,8615.8,8612.46,3721259.753547061
2018-05-11 20,8612.99,8427.46,10637972.319812628
2018-05-11 21,8438.8,8393.23,6215757.2808610005
2018-05-11 22,8398.98,8424.04,4236526.738819701
2018-05-11 23,8424.04,8408.6,4934478.282749899
2018-05-12 00,8408.94,8448.9,3663305.7840155005
2018-05-12 01,8448.29,8448.69,4865960.6303782
2018-05-12 02,8448.6,8447.84,3755356.5520014
2018-05-12 03,8449.7,8421.74,5590913.028685108
2018-05-12 04,8421.99,8405.25,3610007.8450895897
2018-05-12 05,8405.29,8319.01,11889627.637486698
2018-05-12 06,8311.38,8315.21,11722956.347005202
2018-05-12 07,8315.19,8329.94,4708892.0837133
2018-05-12 08,8320.57,8265.99,5273091.251749309
2018-05-12 09,8265.99,8522.86,11266656.198444583
2018-05-12 10,8522.86,8577.25,7689650.584635002
2018-05-12 11,8588.02,8548.95,5193603.412912901
2018-05-12 12,8548.95,8622.32,6065180.929595201
2018-05-12 13,8622.06,8536.09,4194371.328952401
2018-05-12 14,8530.68,8503.0,3765496.5661545224
2018-05-12 15,8508.9,8372.87,7094471.56717769
2018-05-12 16,8370.04,8343.31,4180146.2729037814
2018-05-12 17,8343.99,8386.02,5383696.98673836
2018-05-12 18,8388.34,8371.94,2184534.66623621
2018-05-12 19,8371.26,8506.71,4774524.309088622
2018-05-12 20,8506.71,8420.71,3443437.7513019587
2018-05-12 21,8420.7,8412.5,4755526.957085833
2018-05-12 22,8417.53,8461.99,2194245.1529293396
2018-05-12 23,8461.99,8485.4,2718998.3988209004
2018-05-13 00,8494.93,8425.6,1485267.33095454
2018-05-13 01,8428.99,8426.0,1680553.7469343499
2018-05-13 02,8421.9,8420.94,2901327.8783505997
2018-05-13 03,8417.5,8448.99,657079.223771297
2018-05-13 04,8448.99,8354.99,4082609.4279330997
2018-05-13 05,8352.81,8402.21,3078239.97435734
2018-05-13 06,8400.01,8455.79,3607448.3200645708
2018-05-13 07,8455.79,8461.94,4364914.618926431
2018-05-13 08,8471.55,8444.5,3087646.2195786103
2018-05-13 09,8444.32,8600.94,6145050.858345998
2018-05-13 10,8600.87,8563.01,2254165.379734235
2018-05-13 11,8563.01,8563.66,2245651.5020362856
2018-05-13 12,8563.99,8567.35,3009914.7714577904
2018-05-13 13,8570.98,8572.97,1268894.892864973
2018-05-13 14,8573.99,8620.23,5771036.33501555
2018-05-13 15,8620.23,8605.99,5523925.04090026
2018-05-13 16,8610.67,8656.02,4781126.38656947
2018-05-13 17,8656.03,8569.88,6426173.0546608
2018-05-13 18,8569.92,8639.99,3024875.2835772606
2018-05-13 19,8639.99,8616.0,1671321.7028090896
2018-05-13 20,8619.97,8720.64,5546560.467933001
2018-05-13 21,8720.64,8667.98,5175570.814516611
2018-05-13 22,8667.98,8746.53,3387001.7699451987
2018-05-13 23,8751.19,8685.67,3095970.8302738992
2018-05-14 00,8685.67,8684.82,6987651.916928709
2018-05-14 01,8682.92,8685.51,2971863.2160301553
2018-05-14 02,8685.51,8638.49,4283975.477591801
2018-05-14 03,8638.49,8413.7,15406763.12802941
2018-05-14 04,8413.7,8363.7,5136704.480341097
2018-05-14 05,8363.71,8375.0,7067064.8547819
2018-05-14 06,8365.73,8389.98,4636721.412076441
2018-05-14 07,8389.98,8392.99,5766485.720154128
2018-05-14 08,8392.99,8439.45,4158782.7976662302
2018-05-14 09,8439.45,8399.64,3873521.2116073
2018-05-14 10,8400.84,8432.76,4948990.3398147
2018-05-14 11,8429.6,8429.92,5616334.474937798
2018-05-14 12,8421.1,8430.45,3597122.3319653
2018-05-14 13,8437.73,8709.23,16524793.152849296
2018-05-14 14,8709.23,8749.48,18949341.515996013
2018-05-14 15,8749.48,8784.28,9135189.675745104
2018-05-14 16,8791.68,8785.11,7993382.347010603
2018-05-14 17,8786.49,8761.98,4329410.828351609
2018-05-14 18,8761.98,8735.46,3418198.8539210404
2018-05-14 19,8735.45,8764.25,2864474.9292558595
2018-05-14 20,8764.23,8815.6,12245068.765836215
2018-05-14 21,8814.58,8738.42,3299235.744106179
2018-05-14 22,8738.19,8610.01,6627880.332761199
2018-05-14 23,8610.01,8668.0,2323933.97218883
2018-05-15 00,8670.07,8722.71,5841779.262799443
2018-05-15 01,8722.71,8706.99,3697372.9038709784
2018-05-15 02,8706.99,8664.4,2589800.4904268715
2018-05-15 03,8674.5,8717.66,1235908.9951360598
2018-05-15 04,8717.66,8698.66,2485629.8439893
2018-05-15 05,8703.14,8721.0,2011950.7554087995
2018-05-15 06,8723.11,8743.98,4904029.629324749
2018-05-15 07,8743.98,8733.68,2440009.4694131794
2018-05-15 08,8733.68,8725.5,7935014.086229519
2018-05-15 09,8721.0,8695.11,1690159.5328212096
2018-05-15 10,8701.24,8784.61,11045232.95139071
2018-05-15 11,8791.41,8780.14,2868159.912815869
2018-05-15 12,8773.8,8766.9,2771978.5908668395
2018-05-15 13,8766.89,8759.23,6383432.97300412
2018-05-15 14,8743.1,8510.0,11646022.2475466
2018-05-15 15,8510.23,8520.3,6593556.231878502
